id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,totalOppositionHalfPasses,accurateOppositionHalfPasses,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played,goals_per90,totalShots_per90,onTargetScoringAttempt_per90,totalContest_per90,wonContest_per90,wasFouled_per90,keyPass_per90,goalAssist_per90,bigChanceCreated_per90,totalCross_per90,accurateCross_per90,totalPass_per90,accuratePass_per90,totalOppositionHalfPasses_per90,accurateOppositionHalfPasses_per90,touches_per90,finisher_score,dribbler_score,chance_creator_score,play_organizer_score,finisher_score_elite_90,dribbler_score_elite_90,chance_creator_score_elite_90,play_organizer_score_elite_90,n_elite_roles_90,finisher_score_elite_95,dribbler_score_elite_95,chance_creator_score_elite_95,play_organizer_score_elite_95,n_elite_roles_95,finisher_score_elite_99,dribbler_score_elite_99,chance_creator_score_elite_99,play_organizer_score_elite_99,n_elite_roles_99,finisher_score_elite_85,dribbler_score_elite_85,chance_creator_score_elite_85,play_organizer_score_elite_85,n_elite_roles_85,role_score_range,role_score_std,role_score_avg
991011,8.0,24,16.0,5.0,39.0,24.0,22.0,14.0,14.0,2.0,4.0,4.0,12.0,1.0,492.0,424.0,731.0,83.0,71.0,1.0,291.0,241.0,1031.0,Jude Bellingham,2,2022,2026,13,0.6983511154219204,2.095053346265761,1.3967022308438408,3.404461687681862,2.095053346265761,1.9204655674102813,1.2221144519883609,0.1745877788554801,0.3491755577109602,1.0475266731328807,0.08729388942774,42.948593598448106,37.01260911736178,25.402521823472355,21.037827352085355,63.81183317167798,89.0273311897106,81.5246516613076,63.39228295819936,69.61414790996784,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,25.635048231511234,11.545822046902549,75.88960342979635
991421,2.0,11,4.0,3.0,35.0,22.0,20.0,6.0,15.0,0.0,4.0,0.0,7.0,2.0,573.0,494.0,747.0,55.0,40.0,0.0,332.0,278.0,1007.0,Azzedine Ounahi,2,2022,2026,13,0.1787487586891757,0.9831181727904668,0.3574975173783515,3.128103277060576,1.9662363455809333,1.787487586891758,1.3406156901688184,0.0,0.3574975173783515,0.6256206554121152,0.1787487586891757,51.21151936444886,44.15094339622642,29.67229394240318,24.846077457795435,66.76266137040716,60.98606645230439,78.7513397642015,54.78697749196142,81.27009646302251,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.48311897106109,13.062241697984431,68.94862004287246
992587,0.0,5,2.0,1.0,18.0,10.0,8.0,6.0,18.0,0.0,3.0,0.0,14.0,3.0,901.0,809.0,1057.0,39.0,39.0,0.0,680.0,602.0,856.0,Pedri,2,2022,2026,12,0.0,0.5257009345794392,0.2102803738317757,1.8925233644859811,1.0514018691588785,0.8411214953271028,1.8925233644859811,0.0,0.3154205607476635,1.47196261682243,0.3154205607476635,94.73130841121495,85.05841121495327,71.49532710280374,63.294392523364486,111.13317757009344,35.56404072883172,53.45659163987138,62.42363344051446,99.78295819935693,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,64.21891747052521,27.06151893298353,62.80680600214362
994546,0.0,7,1.0,3.0,3.0,3.0,13.0,9.0,4.0,1.0,1.0,0.0,8.0,3.0,453.0,398.0,574.0,56.0,32.0,0.0,272.0,228.0,634.0,Elliot Anderson,1,2026,2026,8,0.0,0.9936908517350158,0.1419558359621451,0.4258675078864353,0.4258675078864353,1.8454258675078865,0.5678233438485805,0.1419558359621451,0.1419558359621451,1.135646687697161,0.4258675078864353,64.30599369085174,56.49842271293375,38.61198738170347,32.36593059936909,81.4826498422713,38.9871382636656,44.42658092175777,56.91318327974277,94.4855305466238,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,55.49839228295821,25.007494089233575,58.70310825294749
996952,3.0,10,5.0,4.0,22.0,13.0,1.0,5.0,8.0,1.0,1.0,1.0,3.0,1.0,125.0,108.0,200.0,25.0,25.0,0.0,103.0,88.0,384.0,Bradley Barcola,1,2026,2026,8,0.703125,2.34375,1.171875,5.15625,3.046875,0.234375,1.875,0.234375,0.234375,0.703125,0.234375,29.296875,25.3125,24.140625,20.625,46.875,89.42926045016077,64.5431404072883,66.20980707395498,44.943729903536976,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,44.48553054662379,18.203903248990223,66.28148445873526
997152,0.0,10,6.0,2.0,3.0,3.0,2.0,7.0,5.0,0.0,1.0,1.0,12.0,3.0,218.0,181.0,313.0,14.0,15.0,0.0,121.0,91.0,443.0,Maxim De Cuyper,1,2026,2026,6,0.0,2.031602708803612,1.218961625282167,0.6094808126410834,0.6094808126410834,0.4063205417607223,1.015801354401806,0.0,0.2031602708803611,2.437923250564334,0.6094808126410834,44.28893905191873,36.77200902934537,24.5823927765237,18.487584650112865,63.589164785553045,65.86280814576634,28.858520900321547,61.37861736334405,67.54019292604502,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,38.68167202572347,18.220941018743744,55.91003483386924
1002033,0.0,1,0.0,1.0,1.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,12.0,5.0,140.0,126.0,224.0,17.0,13.0,0.0,75.0,67.0,277.0,Guéla Doué,1,2026,2026,4,0.0,0.3249097472924188,0.0,0.3249097472924188,0.0,1.624548736462094,0.9747292418772564,0.0,0.0,3.898916967509025,1.624548736462094,45.48736462093863,40.938628158844764,24.36823104693141,21.768953068592054,72.7797833935018,22.64871382636656,29.910235798499468,59.24839228295819,75.60289389067525,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,52.95418006430869,24.853617280375875,46.852558949624864
1002448,0.0,2,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,205.0,182.0,253.0,17.0,13.0,0.0,81.0,66.0,270.0,Han-Beom Lee,1,2026,2026,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,68.33333333333333,60.66666666666666,27.0,22.0,84.33333333333333,28.70444801714898,12.232047159699894,33.143086816720256,88.5008038585209,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,76.26875669882101,33.14779698601278,40.6450964630225
1002524,0.0,4,1.0,3.0,3.0,0.0,5.0,2.0,9.0,1.0,1.0,0.0,6.0,3.0,302.0,269.0,363.0,23.0,22.0,0.0,197.0,174.0,360.0,Pedro Vite,1,2026,2026,4,0.0,1.0,0.25,0.75,0.0,1.25,2.25,0.25,0.25,1.5,0.75,75.5,67.25,49.25,43.5,90.75,43.30787781350483,31.169614147909964,77.08601286173634,98.5128617363344,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,67.34324758842443,30.87397585530802,62.51909163987138
1002837,0.0,3,0.0,2.0,5.0,1.0,5.0,10.0,3.0,0.0,1.0,1.0,16.0,1.0,369.0,314.0,502.0,38.0,32.0,0.0,167.0,127.0,611.0,Piero Hincapié,2,2022,2026,7,0.0,0.44189852700491,0.0,0.7364975450081833,0.1472995090016366,0.7364975450081833,0.44189852700491,0.0,0.1472995090016366,2.3567921440261865,0.1472995090016366,54.35351882160393,46.25204582651392,24.59901800327332,18.70703764320785,73.9443535188216,25.221061093247588,26.12540192926045,47.881832797427656,78.84244372990354,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.62138263665595,25.167057323823723,44.51768488745981
1006147,0.0,2,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,5.0,113.0,84.0,192.0,17.0,25.0,0.0,75.0,52.0,392.0,Anis Ben Slimane,2,2022,2026,5,0.0,0.4591836734693878,0.4591836734693878,0.9183673469387756,0.0,0.0,0.9183673469387756,0.0,0.0,3.2142857142857144,1.1479591836734695,25.94387755102041,19.28571428571429,17.21938775510204,11.938775510204083,44.08163265306123,41.686763129689176,15.70203644158628,56.41881028938907,23.858520900321544,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.71677384780279,18.245186150412767,34.41653269024652
1009386,0.0,3,1.0,2.0,7.0,3.0,15.0,4.0,5.0,2.0,1.0,0.0,10.0,3.0,121.0,93.0,187.0,28.0,17.0,0.0,86.0,62.0,280.0,Hannibal Mejbri,2,2022,2026,4,0.0,0.9642857142857144,0.3214285714285714,2.25,0.9642857142857144,4.821428571428571,1.6071428571428572,0.6428571428571428,0.3214285714285714,3.2142857142857144,0.9642857142857144,38.89285714285714,29.892857142857142,27.642857142857142,19.928571428571427,60.10714285714285,44.72132904608788,76.11200428724544,84.2403536977492,61.848874598070736,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,39.51902465166132,17.347828603532477,66.7306404072883
1010231,1.0,18,4.0,8.0,55.0,34.0,17.0,6.0,12.0,1.0,1.0,2.0,5.0,1.0,210.0,166.0,396.0,60.0,62.0,2.0,164.0,124.0,530.0,Jamal Musiala,2,2022,2026,7,0.1698113207547169,3.056603773584905,0.6792452830188679,9.339622641509433,5.773584905660377,2.8867924528301887,2.037735849056604,0.1698113207547169,0.1698113207547169,0.8490566037735848,0.1698113207547169,35.660377358490564,28.188679245283016,27.849056603773583,21.056603773584904,67.24528301886792,79.5217041800643,97.30707395498392,63.12299035369775,63.247588424437296,False,True,False,False,1,False,True,False,False,1,False,False,False,False,0,False,True,False,False,1,34.18408360128617,16.2754920247226,75.79983922829582
1013699,0.0,4,0.0,1.0,3.0,2.0,1.0,8.0,5.0,1.0,1.0,0.0,11.0,4.0,357.0,308.0,432.0,11.0,16.0,0.0,207.0,174.0,434.0,Marwan Attia,1,2026,2026,5,0.0,0.8294930875576038,0.0,0.6221198156682028,0.4147465437788019,0.2073732718894009,1.036866359447005,0.2073732718894009,0.2073732718894009,2.28110599078341,0.8294930875576038,74.03225806451613,63.87096774193549,42.92626728110599,36.082949308755765,89.58525345622121,31.008842443729904,23.124330117899248,72.26688102893891,97.68488745980709,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,74.56055734190784,35.1549289261127,56.02123526259379
1013842,0.0,3,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,141.0,201.0,19.0,6.0,0.0,41.0,29.0,270.0,Emmanuel Agbadou,1,2026,2026,3,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,47.0,13.666666666666666,9.666666666666666,67.0,46.516613076098615,16.9949088960343,18.938906752411576,57.31511254019292,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.320203644158624,20.10576122799334,34.94138531618435
1014281,2.0,11,6.0,1.0,5.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,67.0,43.0,112.0,28.0,37.0,0.0,50.0,29.0,304.0,Gue-sung Cho,2,2022,2026,6,0.5921052631578947,3.256578947368421,1.7763157894736843,1.480263157894737,0.0,1.7763157894736843,0.2960526315789473,0.0,0.0,0.2960526315789473,0.0,19.835526315789476,12.730263157894736,14.802631578947368,8.585526315789474,33.1578947368421,95.04957127545552,43.75669882100751,25.38585209003216,10.534565916398716,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,84.5150053590568,36.842612886406,43.68167202572348
1019047,1.0,7,3.0,3.0,3.0,1.0,11.0,9.0,2.0,0.0,0.0,1.0,22.0,4.0,205.0,133.0,387.0,40.0,37.0,0.0,144.0,87.0,615.0,Álvaro Pereira,2,2010,2014,8,0.1463414634146341,1.024390243902439,0.4390243902439024,0.4390243902439024,0.1463414634146341,1.6097560975609757,0.2926829268292683,0.0,0.0,3.2195121951219514,0.5853658536585367,30.0,19.463414634146343,21.07317073170732,12.731707317073171,56.63414634146342,62.31243301178993,34.800375133976424,46.668006430868175,36.82877813504823,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,27.512057877813504,12.559337769119164,45.15239817792069
1019322,0.0,10,1.0,2.0,20.0,11.0,3.0,1.0,12.0,3.0,2.0,2.0,13.0,6.0,256.0,211.0,354.0,24.0,24.0,0.0,207.0,168.0,363.0,Florian Wirtz,1,2026,2026,4,0.0,2.479338842975207,0.2479338842975206,4.958677685950414,2.7272727272727275,0.7438016528925621,2.975206611570248,0.7438016528925621,0.4958677685950413,3.2231404958677685,1.487603305785124,63.47107438016529,52.31404958677686,51.32231404958678,41.65289256198347,87.76859504132231,53.83842443729904,71.40273311897107,91.79662379421222,96.31832797427651,False,False,True,True,2,False,False,False,True,1,False,False,False,False,0,False,False,True,True,2,42.479903536977474,19.60232871998154,78.33902733118971
1028307,1.0,1,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,137.0,124.0,164.0,8.0,14.0,0.0,79.0,71.0,270.0,Kaishu Sano,1,2026,2026,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,45.66666666666666,41.333333333333336,26.33333333333333,23.666666666666668,54.66666666666666,55.70069667738479,29.809753483386924,46.997588424437296,69.84324758842443,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.03349410503751,16.74844082759305,50.58782154340837
1031283,0.0,0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,5.0,1.0,170.0,139.0,248.0,15.0,16.0,0.0,81.0,57.0,431.0,David Møller Wolfe,1,2026,2026,5,0.0,0.0,0.0,0.6264501160092808,0.2088167053364269,0.4176334106728538,0.2088167053364269,0.2088167053364269,0.2088167053364269,1.0440835266821349,0.2088167053364269,35.498839907192576,29.02552204176334,16.91415313225058,11.902552204176336,51.78654292343388,17.85235798499464,20.558681672025724,52.69292604501608,38.79421221864952,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,34.84056806002144,16.375970991961477,32.47454448017149
1036269,2.0,7,3.0,3.0,7.0,2.0,8.0,4.0,6.0,0.0,1.0,1.0,19.0,5.0,106.0,82.0,183.0,19.0,22.0,0.0,62.0,42.0,341.0,Yasin Ayari,1,2026,2026,4,0.5278592375366569,1.8475073313782997,0.7917888563049854,1.8475073313782997,0.5278592375366569,2.1114369501466275,1.5835777126099708,0.0,0.2639296187683284,5.0146627565982405,1.3196480938416422,27.97653958944281,21.64222873900293,16.363636363636363,11.085043988269796,48.29912023460411,81.79930332261522,61.32770632368703,73.89469453376208,26.28215434083601,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,55.51714898177921,24.523452796819967,60.82596463022508
1063767,3.0,10,3.0,3.0,8.0,4.0,3.0,8.0,4.0,0.0,2.0,3.0,5.0,1.0,100.0,83.0,153.0,16.0,21.0,1.0,70.0,57.0,385.0,Ismael Saibari,1,2026,2026,5,0.7012987012987013,2.3376623376623376,0.7012987012987013,1.87012987012987,0.935064935064935,0.7012987012987013,0.935064935064935,0.0,0.4675324675324675,1.1688311688311688,0.2337662337662337,23.376623376623375,19.402597402597404,16.363636363636363,13.324675324675326,35.76623376623377,85.11521972132904,49.39710610932476,55.74758842443729,21.467041800643084,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,63.64817792068595,26.11657352997852,52.93173901393354
1064218,0.0,1,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,229.0,214.0,264.0,10.0,5.0,0.0,50.0,39.0,345.0,Chadi Riad,1,2026,2026,4,0.0,0.2608695652173913,0.0,0.7826086956521738,0.5217391304347826,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,59.73913043478261,55.826086956521735,13.043478260869565,10.17391304347826,68.8695652173913,21.88504823151125,27.833601286173632,32.39951768488746,60.69131832797427,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,38.806270096463024,17.206513048641888,35.702371382636656
1065588,0.0,6,0.0,4.0,7.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,111.0,82.0,182.0,23.0,35.0,0.0,68.0,47.0,307.0,Diego Gómez,1,2026,2026,4,0.0,1.7589576547231272,0.0,2.052117263843648,0.8794788273615636,0.2931596091205212,0.5863192182410424,0.0,0.0,0.2931596091205212,0.0,32.54071661237785,24.039087947882734,19.93485342019544,13.778501628664497,53.35504885993485,39.38236870310825,43.74999999999999,28.58118971061093,39.53376205787781,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,15.168810289389064,6.478122797305324,37.81183011789925
1087359,0.0,2,0.0,2.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,343.0,322.0,401.0,18.0,15.0,0.0,137.0,122.0,450.0,Renato Veiga,1,2026,2026,5,0.0,0.4,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,68.6,64.4,27.4,24.4,80.2,24.711950696677388,13.216773847802786,20.864147909967848,89.63022508038586,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,76.41345123258307,35.340720440166095,37.10577438370847
1087805,0.0,2,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,77.0,61.0,161.0,26.0,14.0,0.0,32.0,21.0,280.0,Marvin Senaya,1,2026,2026,4,0.0,0.6428571428571428,0.0,0.3214285714285714,0.0,1.2857142857142856,0.0,0.0,0.0,2.571428571428571,0.6428571428571428,24.75,19.607142857142858,10.285714285714285,6.75,51.75,27.840300107181136,25.68997856377278,42.69292604501608,16.885048231511252,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.807877813504827,10.715703049307876,28.277063236870312
1090019,1.0,3,1.0,1.0,13.0,10.0,14.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,97.0,78.0,171.0,30.0,20.0,0.0,66.0,50.0,324.0,Martin Baturina,1,2026,2026,4,0.2777777777777778,0.8333333333333333,0.2777777777777778,3.611111111111111,2.7777777777777777,3.888888888888889,1.1111111111111112,0.0,0.0,2.2222222222222223,0.2777777777777778,26.944444444444443,21.666666666666668,18.33333333333333,13.88888888888889,47.5,59.693193997856376,91.4991961414791,49.34887459807074,30.309485530546624,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,61.18971061093248,25.601688854487215,57.712687566988215
1091116,1.0,12,4.0,5.0,8.0,4.0,10.0,3.0,5.0,0.0,1.0,0.0,14.0,4.0,196.0,167.0,271.0,22.0,17.0,0.0,166.0,139.0,270.0,Arda Güler,1,2026,2026,3,0.3333333333333333,4.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,3.333333333333333,1.6666666666666667,0.0,0.3333333333333333,4.666666666666667,1.3333333333333333,65.33333333333333,55.66666666666666,55.333333333333336,46.333333333333336,90.33333333333331,92.20257234726688,80.67390139335477,75.47829581993568,97.13826366559483,True,False,False,True,2,False,False,False,True,1,False,False,False,False,0,True,False,False,True,2,21.659967845659157,10.017470062750084,86.37325830653803
1091303,1.0,3,2.0,1.0,4.0,2.0,6.0,7.0,4.0,1.0,1.0,0.0,4.0,1.0,128.0,108.0,169.0,14.0,23.0,0.0,67.0,53.0,288.0,Petar Sučić,1,2026,2026,4,0.3125,0.9375,0.625,1.25,0.625,1.875,1.25,0.3125,0.3125,1.25,0.3125,40.0,33.75,20.9375,16.5625,52.8125,68.41505894962486,55.83467309753484,69.67041800643088,53.327974276527335,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,16.342443729903543,8.427380977655181,61.81203108252948
1102791,0.0,2,1.0,0.0,9.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,62.0,160.0,18.0,18.0,0.0,33.0,25.0,270.0,Amar Dedić,1,2026,2026,3,0.0,0.6666666666666666,0.3333333333333333,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,25.666666666666668,20.666666666666668,11.0,8.333333333333334,53.333333333333336,42.41693461950697,60.73151125401929,22.922025723472668,20.196945337620583,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.53456591639871,18.905989807197106,36.56685423365488
1103488,1.0,3,1.0,1.0,10.0,4.0,2.0,4.0,5.0,0.0,2.0,0.0,4.0,0.0,165.0,155.0,242.0,15.0,21.0,0.0,101.0,93.0,333.0,Rafik Belghali,1,2026,2026,4,0.2702702702702702,0.8108108108108107,0.2702702702702702,2.702702702702702,1.081081081081081,0.5405405405405405,1.351351351351351,0.0,0.5405405405405405,1.081081081081081,0.0,44.59459459459459,41.89189189189189,27.29729729729729,25.135135135135133,65.4054054054054,59.11039657020365,52.70632368703108,53.27170418006431,76.10932475884245,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,23.403001071811367,10.930244987539137,60.299437299035375
1103520,0.0,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,255.0,225.0,296.0,17.0,12.0,0.0,127.0,105.0,270.0,Gi-Hyuk Lee,1,2026,2026,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,85.0,75.0,42.333333333333336,35.0,98.66666666666669,17.85235798499464,19.78161843515541,26.53938906752412,98.4525723472669,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,80.60021436227225,38.710327533429606,40.656484458735264
1103693,1.0,2,1.0,0.0,5.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,6.0,1.0,183.0,161.0,257.0,36.0,27.0,0.0,127.0,107.0,369.0,Gavi,2,2022,2026,6,0.2439024390243902,0.4878048780487805,0.2439024390243902,1.2195121951219514,0.9756097560975612,3.658536585365854,0.2439024390243902,0.0,0.0,1.4634146341463417,0.2439024390243902,44.63414634146342,39.268292682926834,30.975609756097565,26.09756097560976,62.6829268292683,51.88236870310825,67.64469453376206,37.214630225080384,76.23794212218651,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,39.023311897106126,17.270975203089808,58.2449088960343
1105688,0.0,0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,166.0,224.0,9.0,13.0,0.0,40.0,30.0,270.0,José Córdoba,1,2026,2026,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,61.0,55.333333333333336,13.333333333333334,10.0,74.66666666666667,17.85235798499464,19.78161843515541,22.889871382636656,62.76125401929261,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,44.90889603429797,21.394206760290565,30.821275455519828
1105836,1.0,2,1.0,0.0,8.0,4.0,9.0,10.0,3.0,1.0,1.0,0.0,4.0,1.0,110.0,78.0,202.0,34.0,38.0,0.0,55.0,37.0,388.0,Matías Galarza,1,2026,2026,4,0.2319587628865979,0.4639175257731959,0.2319587628865979,1.855670103092784,0.9278350515463918,2.0876288659793816,0.6958762886597939,0.2319587628865979,0.2319587628865979,0.9278350515463918,0.2319587628865979,25.51546391752577,18.09278350515464,12.757731958762887,8.582474226804123,46.855670103092784,50.95123258306538,66.82743837084674,59.22427652733119,16.840836012861736,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,49.986602357985,22.054555152420452,48.460945873526256
1110369,0.0,1,0.0,1.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,94.0,76.0,164.0,17.0,18.0,0.0,56.0,42.0,270.0,Martin Expérience,1,2026,2026,3,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,2.0,0.0,31.33333333333333,25.33333333333333,18.666666666666668,14.0,54.66666666666666,23.419078242229364,30.10450160771704,37.540192926045016,39.461414790996784,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,16.04233654876742,7.348411112776141,32.631296891747056
